idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
1928,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] by the bridge above the fence around the window,The [wugs] by the bridge above the fence around the window are,The [wugs] by the bridge above the fence around the window is,15
1929,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the pipes beside the valves past the switches,The [wug] outside the pipes beside the valves past the switches is,The [wug] outside the pipes beside the valves past the switches are,15
1930,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the boilers around the pipes outside the valves,The [wug] above the boilers around the pipes outside the valves is,The [wug] above the boilers around the pipes outside the valves are,15
1931,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the table around the pond outside the bridge,The [wugs] above the table around the pond outside the bridge are,The [wugs] above the table around the pond outside the bridge is,15
1932,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the pens beside the roots past the dams,The [wug] outside the pens beside the roots past the dams is,The [wug] outside the pens beside the roots past the dams are,15
1933,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the ponds by the bridges above the fences,The [wug] past the ponds by the bridges above the fences is,The [wug] past the ponds by the bridges above the fences are,15
1934,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] by the root above the dam around the jar,The [wugs] by the root above the dam around the jar are,The [wugs] by the root above the dam around the jar is,15
1935,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] beside the hinges past the boilers by the pipes,The [wug] beside the hinges past the boilers by the pipes is,The [wug] beside the hinges past the boilers by the pipes are,15
1936,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] beside the pens past the roots by the dams,The [wug] beside the pens past the roots by the dams is,The [wug] beside the pens past the roots by the dams are,15
1937,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the desk beside the bush past the drum,The [wugs] outside the desk beside the bush past the drum are,The [wugs] outside the desk beside the bush past the drum is,15
1938,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] by the knob above the hinge around the boiler,The [wugs] by the knob above the hinge around the boiler are,The [wugs] by the knob above the hinge around the boiler is,15
1939,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the pens around the roots outside the dams,The [wug] above the pens around the roots outside the dams is,The [wug] above the pens around the roots outside the dams are,15
1940,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the straps beside the heaps past the pens,The [wug] outside the straps beside the heaps past the pens is,The [wug] outside the straps beside the heaps past the pens are,15
1941,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] by the ropes above the cords around the straps,The [wug] by the ropes above the cords around the straps is,The [wug] by the ropes above the cords around the straps are,15
1942,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the hinge around the boiler outside the pipe,The [wugs] above the hinge around the boiler outside the pipe are,The [wugs] above the hinge around the boiler outside the pipe is,15
1943,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the drums beside the racks past the knobs,The [wug] outside the drums beside the racks past the knobs is,The [wug] outside the drums beside the racks past the knobs are,15
1944,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] around the heap outside the pen beside the root,The [wugs] around the heap outside the pen beside the root are,The [wugs] around the heap outside the pen beside the root is,15
1945,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] beside the window past the desk by the bush,The [wugs] beside the window past the desk by the bush are,The [wugs] beside the window past the desk by the bush is,15
1946,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] around the desk outside the bush beside the drum,The [wugs] around the desk outside the bush beside the drum are,The [wugs] around the desk outside the bush beside the drum is,15
1947,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the boilers outside the pipes beside the valves,The [wug] around the boilers outside the pipes beside the valves is,The [wug] around the boilers outside the pipes beside the valves are,15
1948,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the desks outside the bushes beside the drums,The [wug] around the desks outside the bushes beside the drums is,The [wug] around the desks outside the bushes beside the drums are,15
1949,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the switch beside the rope past the cord,The [wugs] outside the switch beside the rope past the cord are,The [wugs] outside the switch beside the rope past the cord is,15
1950,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] by the switch above the rope around the cord,The [wugs] by the switch above the rope around the cord are,The [wugs] by the switch above the rope around the cord is,15
1951,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the strap around the heap outside the pen,The [wugs] above the strap around the heap outside the pen are,The [wugs] above the strap around the heap outside the pen is,15
1952,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the desk around the bush outside the drum,The [wugs] above the desk around the bush outside the drum are,The [wugs] above the desk around the bush outside the drum is,15
1953,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the knobs beside the hinges past the boilers,The [wug] outside the knobs beside the hinges past the boilers is,The [wug] outside the knobs beside the hinges past the boilers are,15
1954,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the racks by the knobs above the hinges,The [wug] past the racks by the knobs above the hinges is,The [wug] past the racks by the knobs above the hinges are,15
1955,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the valves around the switches outside the ropes,The [wug] above the valves around the switches outside the ropes is,The [wug] above the valves around the switches outside the ropes are,15
1956,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the window around the desk outside the bush,The [wugs] above the window around the desk outside the bush are,The [wugs] above the window around the desk outside the bush is,15
1957,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] past the cord by the strap above the heap,The [wugs] past the cord by the strap above the heap are,The [wugs] past the cord by the strap above the heap is,15
1958,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the dam beside the jar past the table,The [wugs] outside the dam beside the jar past the table are,The [wugs] outside the dam beside the jar past the table is,15
1959,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the windows beside the desks past the bushes,The [wug] outside the windows beside the desks past the bushes is,The [wug] outside the windows beside the desks past the bushes are,15
1960,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] by the knobs above the hinges around the boilers,The [wug] by the knobs above the hinges around the boilers is,The [wug] by the knobs above the hinges around the boilers are,15
1961,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] past the dam by the jar above the table,The [wugs] past the dam by the jar above the table are,The [wugs] past the dam by the jar above the table is,15
1962,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] beside the pen past the root by the dam,The [wugs] beside the pen past the root by the dam are,The [wugs] beside the pen past the root by the dam is,15
1963,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the ropes beside the cords past the straps,The [wug] outside the ropes beside the cords past the straps is,The [wug] outside the ropes beside the cords past the straps are,15
1964,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the pond beside the bridge past the fence,The [wugs] outside the pond beside the bridge past the fence are,The [wugs] outside the pond beside the bridge past the fence is,15
1965,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the bushes beside the drums past the racks,The [wug] outside the bushes beside the drums past the racks is,The [wug] outside the bushes beside the drums past the racks are,15
1966,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the rack beside the knob past the hinge,The [wugs] outside the rack beside the knob past the hinge are,The [wugs] outside the rack beside the knob past the hinge is,15
1967,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the racks around the knobs outside the hinges,The [wug] above the racks around the knobs outside the hinges is,The [wug] above the racks around the knobs outside the hinges are,15
1968,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the drums around the racks outside the knobs,The [wug] above the drums around the racks outside the knobs is,The [wug] above the drums around the racks outside the knobs are,15
1969,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the valves outside the switches beside the ropes,The [wug] around the valves outside the switches beside the ropes is,The [wug] around the valves outside the switches beside the ropes are,15
1970,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the pipes by the valves above the switches,The [wug] past the pipes by the valves above the switches is,The [wug] past the pipes by the valves above the switches are,15
1971,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the bush around the drum outside the rack,The [wugs] above the bush around the drum outside the rack are,The [wugs] above the bush around the drum outside the rack is,15
1972,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the hinges by the boilers above the pipes,The [wug] past the hinges by the boilers above the pipes is,The [wug] past the hinges by the boilers above the pipes are,15
1973,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] past the desk by the bush above the drum,The [wugs] past the desk by the bush above the drum are,The [wugs] past the desk by the bush above the drum is,15
1974,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] by the pipes above the valves around the switches,The [wug] by the pipes above the valves around the switches is,The [wug] by the pipes above the valves around the switches are,15
1975,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the rope around the cord outside the strap,The [wugs] above the rope around the cord outside the strap are,The [wugs] above the rope around the cord outside the strap is,15
1976,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] beside the bridge past the fence by the window,The [wugs] beside the bridge past the fence by the window are,The [wugs] beside the bridge past the fence by the window is,15
1977,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] around the knob outside the hinge beside the boiler,The [wugs] around the knob outside the hinge beside the boiler are,The [wugs] around the knob outside the hinge beside the boiler is,15
1978,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] beside the fences past the windows by the desks,The [wug] beside the fences past the windows by the desks is,The [wug] beside the fences past the windows by the desks are,15
1979,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] outside the racks beside the knobs past the hinges,The [wug] outside the racks beside the knobs past the hinges is,The [wug] outside the racks beside the knobs past the hinges are,15
1980,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the bridges by the fences above the windows,The [wug] past the bridges by the fences above the windows is,The [wug] past the bridges by the fences above the windows are,15
1981,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] outside the pen beside the root past the dam,The [wugs] outside the pen beside the root past the dam are,The [wugs] outside the pen beside the root past the dam is,15
1982,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the pipes around the valves outside the switches,The [wug] above the pipes around the valves outside the switches is,The [wug] above the pipes around the valves outside the switches are,15
1983,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] beside the desk past the bush by the drum,The [wugs] beside the desk past the bush by the drum are,The [wugs] beside the desk past the bush by the drum is,15
1984,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] by the desk above the bush around the drum,The [wugs] by the desk above the bush around the drum are,The [wugs] by the desk above the bush around the drum is,15
1985,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] by the drums above the racks around the knobs,The [wug] by the drums above the racks around the knobs is,The [wug] by the drums above the racks around the knobs are,15
1986,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the cords around the straps outside the heaps,The [wug] above the cords around the straps outside the heaps is,The [wug] above the cords around the straps outside the heaps are,15
1987,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the tables by the ponds above the bridges,The [wug] past the tables by the ponds above the bridges is,The [wug] past the tables by the ponds above the bridges are,15
1988,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the pond around the bridge outside the fence,The [wugs] above the pond around the bridge outside the fence are,The [wugs] above the pond around the bridge outside the fence is,15
1989,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the pipes outside the valves beside the switches,The [wug] around the pipes outside the valves beside the switches is,The [wug] around the pipes outside the valves beside the switches are,15
1990,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] around the strap outside the heap beside the pen,The [wugs] around the strap outside the heap beside the pen are,The [wugs] around the strap outside the heap beside the pen is,15
1991,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the pens outside the roots beside the dams,The [wug] around the pens outside the roots beside the dams is,The [wug] around the pens outside the roots beside the dams are,15
1992,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] beside the cords past the straps by the heaps,The [wug] beside the cords past the straps by the heaps is,The [wug] beside the cords past the straps by the heaps are,15
1993,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] around the ponds outside the bridges beside the fences,The [wug] around the ponds outside the bridges beside the fences is,The [wug] around the ponds outside the bridges beside the fences are,15
1994,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the heaps around the pens outside the roots,The [wug] above the heaps around the pens outside the roots is,The [wug] above the heaps around the pens outside the roots are,15
1995,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] beside the valves past the switches by the ropes,The [wug] beside the valves past the switches by the ropes is,The [wug] beside the valves past the switches by the ropes are,15
1996,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] past the bushes by the drums above the racks,The [wug] past the bushes by the drums above the racks is,The [wug] past the bushes by the drums above the racks are,15
1997,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the dams around the jars outside the tables,The [wug] above the dams around the jars outside the tables is,The [wug] above the dams around the jars outside the tables are,15
1998,test,copula,3,pl,target_copula_num_pl_att3_sg,[wugs],are,The [wugs] above the valve around the switch outside the rope,The [wugs] above the valve around the switch outside the rope are,The [wugs] above the valve around the switch outside the rope is,15
1999,test,copula,3,sg,target_copula_num_sg_att3_pl,[wug],is,The [wug] above the knobs around the hinges outside the boilers,The [wug] above the knobs around the hinges outside the boilers is,The [wug] above the knobs around the hinges outside the boilers are,15
2000,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People rescued this,People rescued this [wug],People rescued some [wugs],7
2001,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She rescued this,She rescued this [wug],She rescued these [wugs],7
2002,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They sold this,They sold this [wug],They sold those [wugs],7
2003,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They raised this,They raised this [wug],They raised those [wugs],7
2004,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People bred some,People bred some [wugs],People bred that [wug],7
2005,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone fetched this,Someone fetched this [wug],Someone fetched those [wugs],7
2006,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You sold this,You sold this [wug],You sold these [wugs],7
2007,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I bought this,I bought this [wug],I bought some [wugs],7
2008,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She fed that,She fed that [wug],She fed these [wugs],7
2009,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I fetched that,I fetched that [wug],I fetched some [wugs],7
2010,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone led that,Someone led that [wug],Someone led those [wugs],7
2011,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I chased some,I chased some [wugs],I chased this [wug],7
2012,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You loved these,You loved these [wugs],You loved that [wug],7
2013,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I loved that,I loved that [wug],I loved some [wugs],7
2014,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People tracked this,People tracked this [wug],People tracked some [wugs],7
2015,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People bought this,People bought this [wug],People bought some [wugs],7
2016,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People bred that,People bred that [wug],People bred some [wugs],7
2017,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People led that,People led that [wug],People led some [wugs],7
2018,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],They fetched those,They fetched those [wugs],They fetched that [wug],7
2019,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You rescued that,You rescued that [wug],You rescued these [wugs],7
2020,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I chased this,I chased this [wug],I chased some [wugs],7
2021,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone bought those,Someone bought those [wugs],Someone bought this [wug],7
2022,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She bred that,She bred that [wug],She bred these [wugs],7
2023,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She freed this,She freed this [wug],She freed these [wugs],7
2024,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],She counted these,She counted these [wugs],She counted this [wug],7
2025,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She fetched this,She fetched this [wug],She fetched these [wugs],7
2026,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],She sold these,She sold these [wugs],She sold this [wug],7
2027,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You fetched these,You fetched these [wugs],You fetched that [wug],7
2028,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You freed that,You freed that [wug],You freed these [wugs],7
2029,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People loved some,People loved some [wugs],People loved that [wug],7
2030,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone fed that,Someone fed that [wug],Someone fed those [wugs],7
2031,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People bred this,People bred this [wug],People bred some [wugs],7
2032,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I counted this,I counted this [wug],I counted some [wugs],7
2033,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I fetched some,I fetched some [wugs],I fetched this [wug],7
2034,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone tracked this,Someone tracked this [wug],Someone tracked those [wugs],7
2035,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You filmed these,You filmed these [wugs],You filmed that [wug],7
2036,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You fetched this,You fetched this [wug],You fetched these [wugs],7
2037,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She chased this,She chased this [wug],She chased these [wugs],7
2038,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I rescued that,I rescued that [wug],I rescued some [wugs],7
2039,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People saw that,People saw that [wug],People saw some [wugs],7
2040,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],She bought these,She bought these [wugs],She bought this [wug],7
2041,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I bred this,I bred this [wug],I bred some [wugs],7
2042,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You sold these,You sold these [wugs],You sold that [wug],7
2043,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People counted this,People counted this [wug],People counted some [wugs],7
2044,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone found this,Someone found this [wug],Someone found those [wugs],7
2045,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],They found those,They found those [wugs],They found that [wug],7
2046,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone rescued that,Someone rescued that [wug],Someone rescued those [wugs],7
2047,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I bred that,I bred that [wug],I bred some [wugs],7
2048,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I rescued some,I rescued some [wugs],I rescued this [wug],7
2049,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People fetched that,People fetched that [wug],People fetched some [wugs],7
2050,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They led that,They led that [wug],They led those [wugs],7
2051,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone fetched those,Someone fetched those [wugs],Someone fetched this [wug],7
2052,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone saw those,Someone saw those [wugs],Someone saw this [wug],7
2053,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone saw this,Someone saw this [wug],Someone saw those [wugs],7
2054,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You counted this,You counted this [wug],You counted these [wugs],7
2055,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],She trained these,She trained these [wugs],She trained this [wug],7
2056,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You led that,You led that [wug],You led these [wugs],7
2057,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone sold those,Someone sold those [wugs],Someone sold this [wug],7
2058,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They bought that,They bought that [wug],They bought those [wugs],7
2059,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You loved that,You loved that [wug],You loved these [wugs],7
2060,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You tracked that,You tracked that [wug],You tracked these [wugs],7
2061,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone bred that,Someone bred that [wug],Someone bred those [wugs],7
2062,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone tracked that,Someone tracked that [wug],Someone tracked those [wugs],7
2063,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People freed some,People freed some [wugs],People freed that [wug],7
2064,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They fetched that,They fetched that [wug],They fetched those [wugs],7
2065,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You raised this,You raised this [wug],You raised these [wugs],7
2066,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You counted these,You counted these [wugs],You counted that [wug],7
2067,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They freed that,They freed that [wug],They freed those [wugs],7
2068,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone tracked those,Someone tracked those [wugs],Someone tracked this [wug],7
2069,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She raised that,She raised that [wug],She raised these [wugs],7
2070,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She counted that,She counted that [wug],She counted these [wugs],7
2071,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You filmed this,You filmed this [wug],You filmed these [wugs],7
2072,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You trained these,You trained these [wugs],You trained that [wug],7
2073,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They rescued this,They rescued this [wug],They rescued those [wugs],7
2074,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People freed that,People freed that [wug],People freed some [wugs],7
2075,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I bred some,I bred some [wugs],I bred this [wug],7
2076,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I trained this,I trained this [wug],I trained some [wugs],7
2077,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone freed this,Someone freed this [wug],Someone freed those [wugs],7
2078,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],People fed this,People fed this [wug],People fed some [wugs],7
2079,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She filmed that,She filmed that [wug],She filmed these [wugs],7
2080,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You raised these,You raised these [wugs],You raised that [wug],7
2081,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You fed that,You fed that [wug],You fed these [wugs],7
2082,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People raised some,People raised some [wugs],People raised that [wug],7
2083,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They fetched this,They fetched this [wug],They fetched those [wugs],7
2084,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],They trained that,They trained that [wug],They trained those [wugs],7
2085,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People found some,People found some [wugs],People found that [wug],7
2086,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],People trained some,People trained some [wugs],People trained that [wug],7
2087,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I fed that,I fed that [wug],I fed some [wugs],7
2088,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I sold some,I sold some [wugs],I sold this [wug],7
2089,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],You tracked these,You tracked these [wugs],You tracked that [wug],7
2090,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You led this,You led this [wug],You led these [wugs],7
2091,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I tracked that,I tracked that [wug],I tracked some [wugs],7
2092,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone fetched that,Someone fetched that [wug],Someone fetched those [wugs],7
2093,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone trained those,Someone trained those [wugs],Someone trained this [wug],7
2094,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],They trained those,They trained those [wugs],They trained that [wug],7
2095,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone bought that,Someone bought that [wug],Someone bought those [wugs],7
2096,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone bred this,Someone bred this [wug],Someone bred those [wugs],7
2097,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],Someone found those,Someone found those [wugs],Someone found this [wug],7
2098,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],Someone saw that,Someone saw that [wug],Someone saw those [wugs],7
2099,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I sold that,I sold that [wug],I sold some [wugs],7
2100,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],They counted those,They counted those [wugs],They counted that [wug],7
2101,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],She loved that,She loved that [wug],She loved these [wugs],7
2102,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],I fed this,I fed this [wug],I fed some [wugs],7
2103,test,noun,0,pl,target_noun_num_pl_att0_sg,[wugs],[wugs],I fed some,I fed some [wugs],I fed this [wug],7
2104,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You freed this,You freed this [wug],You freed these [wugs],7
2105,test,noun,0,sg,target_noun_num_sg_att0_pl,[wug],[wug],You chased this,You chased this [wug],You chased these [wugs],7
